,payment_type,payment_type_id,payment_type_name
94907,1,94907,Credit card
94908,1,94908,Credit card
94909,1,94909,Credit card
94910,1,94910,Credit card
94911,1,94911,Credit card
94912,1,94912,Credit card
94913,2,94913,Cash
94914,2,94914,Cash
94915,2,94915,Cash
94916,1,94916,Credit card
94917,1,94917,Credit card
94918,2,94918,Cash
94919,2,94919,Cash
94920,2,94920,Cash
94921,1,94921,Credit card
94922,2,94922,Cash
94923,1,94923,Credit card
94924,2,94924,Cash
94925,1,94925,Credit card
94926,1,94926,Credit card
94927,1,94927,Credit card
94928,2,94928,Cash
94929,1,94929,Credit card
94930,1,94930,Credit card
94931,2,94931,Cash
94932,1,94932,Credit card
94933,1,94933,Credit card
94934,1,94934,Credit card
94935,1,94935,Credit card
94936,2,94936,Cash
94937,2,94937,Cash
94938,1,94938,Credit card
94939,2,94939,Cash
94940,2,94940,Cash
94941,1,94941,Credit card
94942,1,94942,Credit card
94943,1,94943,Credit card
94944,1,94944,Credit card
94945,1,94945,Credit card
94946,1,94946,Credit card
94947,1,94947,Credit card
94948,2,94948,Cash
94949,1,94949,Credit card
94950,1,94950,Credit card
94951,1,94951,Credit card
94952,2,94952,Cash
94953,1,94953,Credit card
94954,2,94954,Cash
94955,1,94955,Credit card
94956,2,94956,Cash
94957,2,94957,Cash
94958,1,94958,Credit card
94959,2,94959,Cash
94960,1,94960,Credit card
94961,1,94961,Credit card
94962,1,94962,Credit card
94963,1,94963,Credit card
94964,1,94964,Credit card
94965,1,94965,Credit card
94966,1,94966,Credit card
94967,1,94967,Credit card
94968,2,94968,Cash
94969,2,94969,Cash
94970,1,94970,Credit card
94971,2,94971,Cash
94972,2,94972,Cash
94973,1,94973,Credit card
94974,1,94974,Credit card
94975,1,94975,Credit card
94976,1,94976,Credit card
94977,1,94977,Credit card
94978,1,94978,Credit card
94979,1,94979,Credit card
94980,2,94980,Cash
94981,1,94981,Credit card
94982,1,94982,Credit card
94983,1,94983,Credit card
94984,1,94984,Credit card
94985,1,94985,Credit card
94986,1,94986,Credit card
94987,1,94987,Credit card
94988,1,94988,Credit card
94989,2,94989,Cash
94990,2,94990,Cash
94991,1,94991,Credit card
94992,1,94992,Credit card
94993,1,94993,Credit card
94994,2,94994,Cash
94995,2,94995,Cash
94996,1,94996,Credit card
94997,1,94997,Credit card
94998,2,94998,Cash
94999,1,94999,Credit card
95000,1,95000,Credit card
95001,1,95001,Credit card
95002,2,95002,Cash
95003,1,95003,Credit card
95004,1,95004,Credit card
95005,1,95005,Credit card
95006,1,95006,Credit card
95007,2,95007,Cash
95008,2,95008,Cash
95009,1,95009,Credit card
95010,1,95010,Credit card
95011,1,95011,Credit card
95012,1,95012,Credit card
95013,1,95013,Credit card
95014,2,95014,Cash
95015,1,95015,Credit card
95016,2,95016,Cash
95017,1,95017,Credit card
95018,1,95018,Credit card
95019,1,95019,Credit card
95020,1,95020,Credit card
95021,2,95021,Cash
95022,1,95022,Credit card
95023,2,95023,Cash
95024,1,95024,Credit card
95025,2,95025,Cash
95026,1,95026,Credit card
95027,1,95027,Credit card
95028,2,95028,Cash
95029,1,95029,Credit card
95030,1,95030,Credit card
95031,1,95031,Credit card
95032,2,95032,Cash
95033,1,95033,Credit card
95034,2,95034,Cash
95035,2,95035,Cash
95036,2,95036,Cash
95037,2,95037,Cash
95038,1,95038,Credit card
95039,1,95039,Credit card
95040,2,95040,Cash
95041,2,95041,Cash
95042,1,95042,Credit card
95043,2,95043,Cash
95044,1,95044,Credit card
95045,1,95045,Credit card
95046,1,95046,Credit card
95047,1,95047,Credit card
95048,1,95048,Credit card
95049,2,95049,Cash
95050,1,95050,Credit card
95051,1,95051,Credit card
95052,1,95052,Credit card
95053,1,95053,Credit card
95054,1,95054,Credit card
95055,1,95055,Credit card
95056,1,95056,Credit card
95057,1,95057,Credit card
95058,2,95058,Cash
95059,2,95059,Cash
95060,2,95060,Cash
95061,2,95061,Cash
95062,1,95062,Credit card
95063,2,95063,Cash
95064,2,95064,Cash
95065,1,95065,Credit card
95066,2,95066,Cash
95067,1,95067,Credit card
95068,1,95068,Credit card
95069,2,95069,Cash
95070,2,95070,Cash
95071,1,95071,Credit card
95072,1,95072,Credit card
95073,1,95073,Credit card
95074,2,95074,Cash
95075,1,95075,Credit card
95076,2,95076,Cash
95077,2,95077,Cash
95078,1,95078,Credit card
95079,1,95079,Credit card
95080,1,95080,Credit card
95081,1,95081,Credit card
95082,1,95082,Credit card
95083,1,95083,Credit card
95084,1,95084,Credit card
95085,1,95085,Credit card
95086,1,95086,Credit card
95087,1,95087,Credit card
95088,1,95088,Credit card
95089,2,95089,Cash
95090,1,95090,Credit card
95091,2,95091,Cash
95092,2,95092,Cash
95093,1,95093,Credit card
95094,1,95094,Credit card
95095,1,95095,Credit card
95096,2,95096,Cash
95097,1,95097,Credit card
95098,1,95098,Credit card
95099,2,95099,Cash
95100,1,95100,Credit card
95101,2,95101,Cash
95102,1,95102,Credit card
95103,1,95103,Credit card
95104,2,95104,Cash
95105,1,95105,Credit card
95106,2,95106,Cash
95107,1,95107,Credit card
95108,2,95108,Cash
95109,1,95109,Credit card
95110,1,95110,Credit card
95111,1,95111,Credit card
95112,2,95112,Cash
95113,1,95113,Credit card
95114,1,95114,Credit card
95115,1,95115,Credit card
95116,1,95116,Credit card
95117,1,95117,Credit card
95118,1,95118,Credit card
95119,1,95119,Credit card
95120,2,95120,Cash
95121,1,95121,Credit card
95122,1,95122,Credit card
95123,2,95123,Cash
95124,1,95124,Credit card
95125,1,95125,Credit card
95126,1,95126,Credit card
95127,2,95127,Cash
95128,2,95128,Cash
95129,2,95129,Cash
95130,2,95130,Cash
95131,2,95131,Cash
95132,1,95132,Credit card
95133,1,95133,Credit card
95134,2,95134,Cash
95135,1,95135,Credit card
95136,1,95136,Credit card
95137,2,95137,Cash
95138,2,95138,Cash
95139,2,95139,Cash
95140,1,95140,Credit card
95141,2,95141,Cash
95142,2,95142,Cash
95143,1,95143,Credit card
95144,2,95144,Cash
95145,1,95145,Credit card
95146,1,95146,Credit card
95147,2,95147,Cash
95148,1,95148,Credit card
95149,1,95149,Credit card
95150,1,95150,Credit card
95151,2,95151,Cash
95152,1,95152,Credit card
95153,2,95153,Cash
95154,2,95154,Cash
95155,2,95155,Cash
95156,2,95156,Cash
95157,2,95157,Cash
95158,1,95158,Credit card
95159,2,95159,Cash
95160,2,95160,Cash
95161,1,95161,Credit card
95162,1,95162,Credit card
95163,1,95163,Credit card
95164,1,95164,Credit card
95165,1,95165,Credit card
95166,2,95166,Cash
95167,2,95167,Cash
95168,1,95168,Credit card
95169,2,95169,Cash
95170,1,95170,Credit card
95171,2,95171,Cash
95172,1,95172,Credit card
95173,1,95173,Credit card
95174,1,95174,Credit card
95175,1,95175,Credit card
95176,1,95176,Credit card
95177,1,95177,Credit card
95178,1,95178,Credit card
95179,1,95179,Credit card
95180,1,95180,Credit card
95181,1,95181,Credit card
95182,1,95182,Credit card
95183,1,95183,Credit card
95184,1,95184,Credit card
95185,2,95185,Cash
95186,1,95186,Credit card
95187,1,95187,Credit card
95188,2,95188,Cash
95189,1,95189,Credit card
95190,1,95190,Credit card
95191,2,95191,Cash
95192,1,95192,Credit card
95193,1,95193,Credit card
95194,2,95194,Cash
95195,1,95195,Credit card
95196,1,95196,Credit card
95197,1,95197,Credit card
95198,1,95198,Credit card
95199,1,95199,Credit card
95200,2,95200,Cash
95201,2,95201,Cash
95202,2,95202,Cash
95203,2,95203,Cash
95204,2,95204,Cash
95205,2,95205,Cash
95206,1,95206,Credit card
95207,1,95207,Credit card
95208,1,95208,Credit card
95209,1,95209,Credit card
95210,1,95210,Credit card
95211,1,95211,Credit card
95212,1,95212,Credit card
95213,1,95213,Credit card
95214,2,95214,Cash
95215,1,95215,Credit card
95216,1,95216,Credit card
95217,2,95217,Cash
95218,1,95218,Credit card
95219,1,95219,Credit card
95220,2,95220,Cash
95221,1,95221,Credit card
95222,2,95222,Cash
95223,1,95223,Credit card
95224,2,95224,Cash
95225,2,95225,Cash
95226,1,95226,Credit card
95227,2,95227,Cash
95228,1,95228,Credit card
95229,1,95229,Credit card
95230,2,95230,Cash
95231,1,95231,Credit card
95232,1,95232,Credit card
95233,2,95233,Cash
95234,4,95234,Dispute
95235,1,95235,Credit card
95236,1,95236,Credit card
95237,1,95237,Credit card
95238,1,95238,Credit card
95239,1,95239,Credit card
95240,1,95240,Credit card
95241,1,95241,Credit card
95242,1,95242,Credit card
95243,2,95243,Cash
95244,2,95244,Cash
95245,2,95245,Cash
95246,2,95246,Cash
95247,1,95247,Credit card
95248,1,95248,Credit card
95249,2,95249,Cash
95250,1,95250,Credit card
95251,1,95251,Credit card
95252,1,95252,Credit card
95253,1,95253,Credit card
95254,2,95254,Cash
95255,2,95255,Cash
95256,1,95256,Credit card
95257,2,95257,Cash
95258,1,95258,Credit card
95259,2,95259,Cash
95260,2,95260,Cash
95261,1,95261,Credit card
95262,1,95262,Credit card
95263,2,95263,Cash
95264,1,95264,Credit card
95265,1,95265,Credit card
95266,1,95266,Credit card
95267,1,95267,Credit card
95268,2,95268,Cash
95269,1,95269,Credit card
95270,1,95270,Credit card
95271,1,95271,Credit card
95272,1,95272,Credit card
95273,2,95273,Cash
95274,2,95274,Cash
95275,1,95275,Credit card
95276,1,95276,Credit card
95277,2,95277,Cash
95278,1,95278,Credit card
95279,1,95279,Credit card
95280,2,95280,Cash
95281,2,95281,Cash
95282,1,95282,Credit card
95283,1,95283,Credit card
95284,1,95284,Credit card
95285,2,95285,Cash
95286,1,95286,Credit card
95287,2,95287,Cash
95288,1,95288,Credit card
95289,1,95289,Credit card
95290,1,95290,Credit card
95291,1,95291,Credit card
95292,1,95292,Credit card
95293,1,95293,Credit card
95294,1,95294,Credit card
95295,1,95295,Credit card
95296,2,95296,Cash
95297,1,95297,Credit card
95298,1,95298,Credit card
95299,1,95299,Credit card
95300,2,95300,Cash
95301,1,95301,Credit card
95302,1,95302,Credit card
95303,1,95303,Credit card
95304,1,95304,Credit card
95305,1,95305,Credit card
95306,1,95306,Credit card
95307,2,95307,Cash
95308,1,95308,Credit card
95309,1,95309,Credit card
95310,2,95310,Cash
95311,1,95311,Credit card
95312,2,95312,Cash
95313,2,95313,Cash
95314,1,95314,Credit card
95315,1,95315,Credit card
95316,1,95316,Credit card
95317,1,95317,Credit card
95318,1,95318,Credit card
95319,1,95319,Credit card
95320,1,95320,Credit card
95321,1,95321,Credit card
95322,2,95322,Cash
95323,1,95323,Credit card
95324,1,95324,Credit card
95325,2,95325,Cash
95326,1,95326,Credit card
95327,1,95327,Credit card
95328,2,95328,Cash
95329,2,95329,Cash
95330,1,95330,Credit card
95331,2,95331,Cash
95332,2,95332,Cash
95333,1,95333,Credit card
95334,1,95334,Credit card
95335,1,95335,Credit card
95336,1,95336,Credit card
95337,1,95337,Credit card
95338,1,95338,Credit card
95339,2,95339,Cash
95340,1,95340,Credit card
95341,1,95341,Credit card
95342,1,95342,Credit card
95343,1,95343,Credit card
95344,2,95344,Cash
95345,1,95345,Credit card
95346,1,95346,Credit card
95347,2,95347,Cash
95348,1,95348,Credit card
95349,1,95349,Credit card
95350,1,95350,Credit card
95351,1,95351,Credit card
95352,1,95352,Credit card
95353,1,95353,Credit card
95354,2,95354,Cash
95355,1,95355,Credit card
95356,1,95356,Credit card
95357,1,95357,Credit card
95358,1,95358,Credit card
95359,2,95359,Cash
95360,1,95360,Credit card
95361,1,95361,Credit card
95362,2,95362,Cash
95363,1,95363,Credit card
95364,2,95364,Cash
95365,1,95365,Credit card
95366,1,95366,Credit card
95367,1,95367,Credit card
95368,2,95368,Cash
95369,1,95369,Credit card
95370,1,95370,Credit card
95371,2,95371,Cash
95372,1,95372,Credit card
95373,1,95373,Credit card
95374,1,95374,Credit card
95375,1,95375,Credit card
95376,1,95376,Credit card
95377,1,95377,Credit card
95378,1,95378,Credit card
95379,1,95379,Credit card
95380,2,95380,Cash
95381,1,95381,Credit card
95382,1,95382,Credit card
95383,2,95383,Cash
95384,1,95384,Credit card
95385,1,95385,Credit card
95386,1,95386,Credit card
95387,2,95387,Cash
95388,1,95388,Credit card
95389,1,95389,Credit card
95390,2,95390,Cash
95391,1,95391,Credit card
95392,1,95392,Credit card
95393,1,95393,Credit card
95394,1,95394,Credit card
95395,1,95395,Credit card
95396,2,95396,Cash
95397,1,95397,Credit card
95398,1,95398,Credit card
95399,1,95399,Credit card
95400,1,95400,Credit card
95401,1,95401,Credit card
95402,2,95402,Cash
95403,2,95403,Cash
95404,2,95404,Cash
95405,1,95405,Credit card
95406,1,95406,Credit card
95407,1,95407,Credit card
95408,1,95408,Credit card
95409,2,95409,Cash
95410,1,95410,Credit card
95411,2,95411,Cash
95412,1,95412,Credit card
95413,2,95413,Cash
95414,1,95414,Credit card
95415,2,95415,Cash
95416,1,95416,Credit card
95417,1,95417,Credit card
95418,1,95418,Credit card
95419,2,95419,Cash
95420,1,95420,Credit card
95421,1,95421,Credit card
95422,2,95422,Cash
95423,1,95423,Credit card
95424,2,95424,Cash
95425,2,95425,Cash
95426,2,95426,Cash
95427,1,95427,Credit card
95428,1,95428,Credit card
95429,1,95429,Credit card
95430,2,95430,Cash
95431,1,95431,Credit card
95432,2,95432,Cash
95433,1,95433,Credit card
95434,2,95434,Cash
95435,2,95435,Cash
95436,2,95436,Cash
95437,1,95437,Credit card
95438,1,95438,Credit card
95439,1,95439,Credit card
95440,1,95440,Credit card
95441,2,95441,Cash
95442,2,95442,Cash
95443,1,95443,Credit card
95444,2,95444,Cash
95445,1,95445,Credit card
95446,2,95446,Cash
95447,1,95447,Credit card
95448,1,95448,Credit card
95449,1,95449,Credit card
95450,2,95450,Cash
95451,1,95451,Credit card
95452,2,95452,Cash
95453,2,95453,Cash
95454,1,95454,Credit card
95455,2,95455,Cash
95456,1,95456,Credit card
95457,1,95457,Credit card
95458,1,95458,Credit card
95459,2,95459,Cash
95460,2,95460,Cash
95461,1,95461,Credit card
95462,1,95462,Credit card
95463,2,95463,Cash
95464,1,95464,Credit card
95465,2,95465,Cash
95466,1,95466,Credit card
95467,1,95467,Credit card
95468,2,95468,Cash
95469,2,95469,Cash
95470,1,95470,Credit card
95471,1,95471,Credit card
95472,2,95472,Cash
95473,1,95473,Credit card
95474,2,95474,Cash
95475,1,95475,Credit card
95476,1,95476,Credit card
95477,1,95477,Credit card
95478,2,95478,Cash
95479,2,95479,Cash
95480,1,95480,Credit card
95481,1,95481,Credit card
95482,2,95482,Cash
95483,1,95483,Credit card
95484,1,95484,Credit card
95485,1,95485,Credit card
95486,1,95486,Credit card
95487,1,95487,Credit card
95488,1,95488,Credit card
95489,1,95489,Credit card
95490,2,95490,Cash
95491,1,95491,Credit card
95492,1,95492,Credit card
95493,2,95493,Cash
95494,2,95494,Cash
95495,1,95495,Credit card
95496,1,95496,Credit card
95497,1,95497,Credit card
95498,2,95498,Cash
95499,2,95499,Cash
95500,2,95500,Cash
95501,1,95501,Credit card
95502,1,95502,Credit card
95503,2,95503,Cash
95504,1,95504,Credit card
95505,1,95505,Credit card
95506,2,95506,Cash
95507,1,95507,Credit card
95508,1,95508,Credit card
95509,1,95509,Credit card
95510,1,95510,Credit card
95511,1,95511,Credit card
95512,1,95512,Credit card
95513,1,95513,Credit card
95514,1,95514,Credit card
95515,2,95515,Cash
95516,1,95516,Credit card
95517,1,95517,Credit card
95518,1,95518,Credit card
95519,1,95519,Credit card
95520,2,95520,Cash
95521,1,95521,Credit card
95522,1,95522,Credit card
95523,2,95523,Cash
95524,1,95524,Credit card
95525,1,95525,Credit card
95526,1,95526,Credit card
95527,2,95527,Cash
95528,2,95528,Cash
95529,2,95529,Cash
95530,2,95530,Cash
95531,1,95531,Credit card
95532,2,95532,Cash
95533,1,95533,Credit card
95534,1,95534,Credit card
95535,1,95535,Credit card
95536,2,95536,Cash
95537,1,95537,Credit card
95538,1,95538,Credit card
95539,1,95539,Credit card
95540,1,95540,Credit card
95541,1,95541,Credit card
95542,2,95542,Cash
95543,1,95543,Credit card
95544,1,95544,Credit card
95545,1,95545,Credit card
95546,1,95546,Credit card
95547,1,95547,Credit card
95548,1,95548,Credit card
95549,1,95549,Credit card
95550,1,95550,Credit card
95551,1,95551,Credit card
95552,1,95552,Credit card
95553,1,95553,Credit card
95554,1,95554,Credit card
95555,1,95555,Credit card
95556,1,95556,Credit card
95557,1,95557,Credit card
95558,1,95558,Credit card
95559,1,95559,Credit card
95560,1,95560,Credit card
95561,1,95561,Credit card
95562,1,95562,Credit card
95563,1,95563,Credit card
95564,1,95564,Credit card
95565,1,95565,Credit card
95566,1,95566,Credit card
95567,2,95567,Cash
95568,1,95568,Credit card
95569,1,95569,Credit card
95570,2,95570,Cash
95571,2,95571,Cash
95572,1,95572,Credit card
95573,1,95573,Credit card
95574,1,95574,Credit card
95575,1,95575,Credit card
95576,2,95576,Cash
95577,1,95577,Credit card
95578,1,95578,Credit card
95579,1,95579,Credit card
95580,1,95580,Credit card
95581,1,95581,Credit card
95582,1,95582,Credit card
95583,2,95583,Cash
95584,2,95584,Cash
95585,1,95585,Credit card
95586,2,95586,Cash
95587,1,95587,Credit card
95588,2,95588,Cash
95589,2,95589,Cash
95590,2,95590,Cash
95591,2,95591,Cash
95592,1,95592,Credit card
95593,1,95593,Credit card
95594,1,95594,Credit card
95595,1,95595,Credit card
95596,1,95596,Credit card
95597,2,95597,Cash
95598,1,95598,Credit card
95599,1,95599,Credit card
95600,1,95600,Credit card
95601,2,95601,Cash
95602,1,95602,Credit card
95603,1,95603,Credit card
95604,1,95604,Credit card
95605,2,95605,Cash
95606,1,95606,Credit card
95607,1,95607,Credit card
95608,1,95608,Credit card
95609,1,95609,Credit card
95610,1,95610,Credit card
95611,2,95611,Cash
95612,2,95612,Cash
95613,2,95613,Cash
95614,1,95614,Credit card
95615,2,95615,Cash
95616,1,95616,Credit card
95617,1,95617,Credit card
95618,2,95618,Cash
95619,1,95619,Credit card
95620,1,95620,Credit card
95621,2,95621,Cash
95622,2,95622,Cash
95623,2,95623,Cash
95624,1,95624,Credit card
95625,2,95625,Cash
95626,1,95626,Credit card
95627,2,95627,Cash
95628,2,95628,Cash
95629,2,95629,Cash
95630,2,95630,Cash
95631,2,95631,Cash
95632,2,95632,Cash
95633,1,95633,Credit card
95634,1,95634,Credit card
95635,2,95635,Cash
95636,2,95636,Cash
95637,1,95637,Credit card
95638,2,95638,Cash
95639,1,95639,Credit card
95640,2,95640,Cash
95641,2,95641,Cash
95642,2,95642,Cash
95643,1,95643,Credit card
95644,2,95644,Cash
95645,1,95645,Credit card
95646,1,95646,Credit card
95647,2,95647,Cash
95648,2,95648,Cash
95649,1,95649,Credit card
95650,1,95650,Credit card
95651,1,95651,Credit card
95652,2,95652,Cash
95653,1,95653,Credit card
95654,1,95654,Credit card
95655,1,95655,Credit card
95656,2,95656,Cash
95657,2,95657,Cash
95658,2,95658,Cash
95659,1,95659,Credit card
95660,2,95660,Cash
95661,2,95661,Cash
95662,2,95662,Cash
95663,1,95663,Credit card
95664,2,95664,Cash
95665,2,95665,Cash
95666,1,95666,Credit card
95667,2,95667,Cash
95668,1,95668,Credit card
95669,2,95669,Cash
95670,2,95670,Cash
95671,1,95671,Credit card
95672,1,95672,Credit card
95673,2,95673,Cash
95674,1,95674,Credit card
95675,1,95675,Credit card
95676,1,95676,Credit card
95677,2,95677,Cash
95678,1,95678,Credit card
95679,2,95679,Cash
95680,2,95680,Cash
95681,1,95681,Credit card
95682,2,95682,Cash
95683,2,95683,Cash
95684,1,95684,Credit card
95685,1,95685,Credit card
95686,2,95686,Cash
95687,1,95687,Credit card
95688,1,95688,Credit card
95689,1,95689,Credit card
95690,1,95690,Credit card
95691,1,95691,Credit card
95692,1,95692,Credit card
95693,2,95693,Cash
95694,2,95694,Cash
95695,1,95695,Credit card
95696,1,95696,Credit card
95697,1,95697,Credit card
95698,2,95698,Cash
95699,1,95699,Credit card
95700,1,95700,Credit card
95701,1,95701,Credit card
95702,1,95702,Credit card
95703,1,95703,Credit card
95704,1,95704,Credit card
95705,2,95705,Cash
95706,1,95706,Credit card
95707,1,95707,Credit card
95708,1,95708,Credit card
95709,1,95709,Credit card
95710,1,95710,Credit card
95711,1,95711,Credit card
95712,1,95712,Credit card
95713,1,95713,Credit card
95714,2,95714,Cash
95715,2,95715,Cash
95716,2,95716,Cash
95717,2,95717,Cash
95718,2,95718,Cash
95719,1,95719,Credit card
95720,1,95720,Credit card
95721,2,95721,Cash
95722,2,95722,Cash
95723,1,95723,Credit card
95724,1,95724,Credit card
95725,1,95725,Credit card
95726,1,95726,Credit card
95727,2,95727,Cash
95728,1,95728,Credit card
95729,1,95729,Credit card
95730,1,95730,Credit card
95731,2,95731,Cash
95732,1,95732,Credit card
95733,2,95733,Cash
95734,2,95734,Cash
95735,1,95735,Credit card
95736,1,95736,Credit card
95737,2,95737,Cash
95738,1,95738,Credit card
95739,1,95739,Credit card
95740,1,95740,Credit card
95741,1,95741,Credit card
95742,2,95742,Cash
95743,2,95743,Cash
95744,2,95744,Cash
95745,1,95745,Credit card
95746,2,95746,Cash
95747,1,95747,Credit card
95748,2,95748,Cash
95749,1,95749,Credit card
95750,1,95750,Credit card
95751,2,95751,Cash
95752,1,95752,Credit card
95753,1,95753,Credit card
95754,1,95754,Credit card
95755,1,95755,Credit card
95756,1,95756,Credit card
95757,1,95757,Credit card
95758,2,95758,Cash
95759,1,95759,Credit card
95760,2,95760,Cash
95761,1,95761,Credit card
95762,2,95762,Cash
95763,1,95763,Credit card
95764,4,95764,Dispute
95765,1,95765,Credit card
95766,1,95766,Credit card
95767,1,95767,Credit card
95768,2,95768,Cash
95769,2,95769,Cash
95770,1,95770,Credit card
95771,1,95771,Credit card
95772,2,95772,Cash
95773,1,95773,Credit card
95774,1,95774,Credit card
95775,1,95775,Credit card
95776,2,95776,Cash
95777,2,95777,Cash
95778,1,95778,Credit card
95779,2,95779,Cash
95780,2,95780,Cash
95781,1,95781,Credit card
95782,1,95782,Credit card
95783,2,95783,Cash
95784,2,95784,Cash
95785,1,95785,Credit card
95786,1,95786,Credit card
95787,2,95787,Cash
95788,2,95788,Cash
95789,2,95789,Cash
95790,1,95790,Credit card
95791,1,95791,Credit card
95792,1,95792,Credit card
95793,2,95793,Cash
95794,2,95794,Cash
95795,1,95795,Credit card
95796,1,95796,Credit card
95797,1,95797,Credit card
95798,1,95798,Credit card
95799,1,95799,Credit card
95800,2,95800,Cash
95801,1,95801,Credit card
95802,1,95802,Credit card
95803,2,95803,Cash
95804,1,95804,Credit card
95805,1,95805,Credit card
95806,2,95806,Cash
95807,1,95807,Credit card
95808,1,95808,Credit card
95809,1,95809,Credit card
95810,1,95810,Credit card
95811,1,95811,Credit card
95812,1,95812,Credit card
95813,1,95813,Credit card
95814,2,95814,Cash
95815,1,95815,Credit card
95816,1,95816,Credit card
95817,2,95817,Cash
95818,1,95818,Credit card
95819,2,95819,Cash
95820,2,95820,Cash
95821,2,95821,Cash
95822,1,95822,Credit card
95823,1,95823,Credit card
95824,2,95824,Cash
95825,1,95825,Credit card
95826,2,95826,Cash
95827,1,95827,Credit card
95828,1,95828,Credit card
95829,2,95829,Cash
95830,1,95830,Credit card
95831,2,95831,Cash
95832,1,95832,Credit card
95833,2,95833,Cash
95834,1,95834,Credit card
95835,2,95835,Cash
95836,2,95836,Cash
95837,1,95837,Credit card
95838,2,95838,Cash
95839,2,95839,Cash
95840,2,95840,Cash
95841,1,95841,Credit card
95842,1,95842,Credit card
95843,1,95843,Credit card
95844,1,95844,Credit card
95845,2,95845,Cash
95846,1,95846,Credit card
95847,2,95847,Cash
95848,1,95848,Credit card
95849,2,95849,Cash
95850,1,95850,Credit card
95851,2,95851,Cash
95852,1,95852,Credit card
95853,1,95853,Credit card
95854,1,95854,Credit card
95855,1,95855,Credit card
95856,1,95856,Credit card
95857,2,95857,Cash
95858,1,95858,Credit card
95859,1,95859,Credit card
95860,1,95860,Credit card
95861,2,95861,Cash
95862,2,95862,Cash
95863,1,95863,Credit card
95864,1,95864,Credit card
95865,2,95865,Cash
95866,1,95866,Credit card
95867,1,95867,Credit card
95868,2,95868,Cash
95869,1,95869,Credit card
95870,1,95870,Credit card
95871,1,95871,Credit card
95872,2,95872,Cash
95873,2,95873,Cash
95874,1,95874,Credit card
95875,1,95875,Credit card
95876,2,95876,Cash
95877,1,95877,Credit card
95878,1,95878,Credit card
95879,2,95879,Cash
95880,2,95880,Cash
95881,1,95881,Credit card
95882,2,95882,Cash
95883,1,95883,Credit card
95884,2,95884,Cash
95885,2,95885,Cash
95886,1,95886,Credit card
95887,1,95887,Credit card
95888,2,95888,Cash
95889,1,95889,Credit card
95890,1,95890,Credit card
95891,2,95891,Cash
95892,1,95892,Credit card
95893,1,95893,Credit card
95894,1,95894,Credit card
95895,1,95895,Credit card
95896,1,95896,Credit card
95897,1,95897,Credit card
95898,1,95898,Credit card
95899,1,95899,Credit card
95900,1,95900,Credit card
95901,1,95901,Credit card
95902,2,95902,Cash
95903,1,95903,Credit card
95904,2,95904,Cash
95905,2,95905,Cash
95906,1,95906,Credit card
95907,2,95907,Cash
95908,1,95908,Credit card
95909,1,95909,Credit card
95910,1,95910,Credit card
95911,2,95911,Cash
95912,2,95912,Cash
95913,2,95913,Cash
95914,1,95914,Credit card
95915,1,95915,Credit card
95916,1,95916,Credit card
95917,1,95917,Credit card
95918,2,95918,Cash
95919,1,95919,Credit card
95920,2,95920,Cash
95921,1,95921,Credit card
95922,1,95922,Credit card
95923,2,95923,Cash
95924,1,95924,Credit card
95925,1,95925,Credit card
95926,1,95926,Credit card
95927,1,95927,Credit card
95928,1,95928,Credit card
95929,1,95929,Credit card
95930,1,95930,Credit card
95931,2,95931,Cash
95932,1,95932,Credit card
95933,1,95933,Credit card
95934,1,95934,Credit card
95935,1,95935,Credit card
95936,2,95936,Cash
95937,1,95937,Credit card
95938,1,95938,Credit card
95939,1,95939,Credit card
95940,2,95940,Cash
95941,1,95941,Credit card
95942,2,95942,Cash
95943,1,95943,Credit card
95944,2,95944,Cash
95945,2,95945,Cash
95946,1,95946,Credit card
95947,2,95947,Cash
95948,1,95948,Credit card
95949,2,95949,Cash
95950,1,95950,Credit card
95951,1,95951,Credit card
95952,1,95952,Credit card
95953,1,95953,Credit card
95954,1,95954,Credit card
95955,1,95955,Credit card
95956,2,95956,Cash
95957,1,95957,Credit card
95958,1,95958,Credit card
95959,2,95959,Cash
95960,1,95960,Credit card
95961,1,95961,Credit card
95962,2,95962,Cash
95963,2,95963,Cash
95964,2,95964,Cash
95965,2,95965,Cash
95966,1,95966,Credit card
95967,1,95967,Credit card
95968,1,95968,Credit card
95969,2,95969,Cash
95970,1,95970,Credit card
95971,1,95971,Credit card
95972,2,95972,Cash
95973,1,95973,Credit card
95974,1,95974,Credit card
95975,1,95975,Credit card
95976,2,95976,Cash
95977,1,95977,Credit card
95978,1,95978,Credit card
95979,1,95979,Credit card
95980,1,95980,Credit card
95981,1,95981,Credit card
95982,1,95982,Credit card
95983,2,95983,Cash
95984,1,95984,Credit card
95985,1,95985,Credit card
95986,2,95986,Cash
95987,2,95987,Cash
95988,1,95988,Credit card
95989,1,95989,Credit card
95990,1,95990,Credit card
95991,1,95991,Credit card
95992,1,95992,Credit card
95993,2,95993,Cash
95994,2,95994,Cash
95995,1,95995,Credit card
95996,1,95996,Credit card
95997,1,95997,Credit card
95998,1,95998,Credit card
95999,1,95999,Credit card
96000,2,96000,Cash
96001,1,96001,Credit card
96002,2,96002,Cash
96003,2,96003,Cash
96004,2,96004,Cash
96005,1,96005,Credit card
96006,1,96006,Credit card
96007,1,96007,Credit card
96008,2,96008,Cash
96009,2,96009,Cash
96010,2,96010,Cash
96011,1,96011,Credit card
