,rate_code_id,RatecodeID,rate_code_name
74425,74425,2,JFK
74426,74426,1,Standard rate
74427,74427,1,Standard rate
74428,74428,1,Standard rate
74429,74429,1,Standard rate
74430,74430,1,Standard rate
74431,74431,1,Standard rate
74432,74432,1,Standard rate
74433,74433,1,Standard rate
74434,74434,1,Standard rate
74435,74435,1,Standard rate
74436,74436,1,Standard rate
74437,74437,1,Standard rate
74438,74438,1,Standard rate
74439,74439,1,Standard rate
74440,74440,1,Standard rate
74441,74441,1,Standard rate
74442,74442,1,Standard rate
74443,74443,1,Standard rate
74444,74444,1,Standard rate
74445,74445,1,Standard rate
74446,74446,1,Standard rate
74447,74447,1,Standard rate
74448,74448,2,JFK
74449,74449,1,Standard rate
74450,74450,1,Standard rate
74451,74451,1,Standard rate
74452,74452,1,Standard rate
74453,74453,1,Standard rate
74454,74454,2,JFK
74455,74455,1,Standard rate
74456,74456,1,Standard rate
74457,74457,1,Standard rate
74458,74458,1,Standard rate
74459,74459,1,Standard rate
74460,74460,1,Standard rate
74461,74461,1,Standard rate
74462,74462,1,Standard rate
74463,74463,1,Standard rate
74464,74464,1,Standard rate
74465,74465,1,Standard rate
74466,74466,1,Standard rate
74467,74467,1,Standard rate
74468,74468,1,Standard rate
74469,74469,1,Standard rate
74470,74470,2,JFK
74471,74471,1,Standard rate
74472,74472,1,Standard rate
74473,74473,1,Standard rate
74474,74474,1,Standard rate
74475,74475,1,Standard rate
74476,74476,1,Standard rate
74477,74477,1,Standard rate
74478,74478,1,Standard rate
74479,74479,1,Standard rate
74480,74480,1,Standard rate
74481,74481,1,Standard rate
74482,74482,1,Standard rate
74483,74483,1,Standard rate
74484,74484,1,Standard rate
74485,74485,1,Standard rate
74486,74486,1,Standard rate
74487,74487,1,Standard rate
74488,74488,1,Standard rate
74489,74489,1,Standard rate
74490,74490,1,Standard rate
74491,74491,1,Standard rate
74492,74492,1,Standard rate
74493,74493,1,Standard rate
74494,74494,1,Standard rate
74495,74495,2,JFK
74496,74496,1,Standard rate
74497,74497,1,Standard rate
74498,74498,1,Standard rate
74499,74499,1,Standard rate
74500,74500,1,Standard rate
74501,74501,1,Standard rate
74502,74502,1,Standard rate
74503,74503,1,Standard rate
74504,74504,1,Standard rate
74505,74505,1,Standard rate
74506,74506,1,Standard rate
74507,74507,1,Standard rate
74508,74508,1,Standard rate
74509,74509,1,Standard rate
74510,74510,1,Standard rate
74511,74511,1,Standard rate
74512,74512,1,Standard rate
74513,74513,1,Standard rate
74514,74514,1,Standard rate
74515,74515,1,Standard rate
74516,74516,1,Standard rate
74517,74517,1,Standard rate
74518,74518,1,Standard rate
74519,74519,1,Standard rate
74520,74520,1,Standard rate
74521,74521,1,Standard rate
74522,74522,1,Standard rate
74523,74523,2,JFK
74524,74524,1,Standard rate
74525,74525,1,Standard rate
74526,74526,1,Standard rate
74527,74527,1,Standard rate
74528,74528,1,Standard rate
74529,74529,1,Standard rate
74530,74530,1,Standard rate
74531,74531,1,Standard rate
74532,74532,1,Standard rate
74533,74533,1,Standard rate
74534,74534,1,Standard rate
74535,74535,1,Standard rate
74536,74536,1,Standard rate
74537,74537,1,Standard rate
74538,74538,1,Standard rate
74539,74539,1,Standard rate
74540,74540,1,Standard rate
74541,74541,1,Standard rate
74542,74542,1,Standard rate
74543,74543,1,Standard rate
74544,74544,1,Standard rate
74545,74545,1,Standard rate
74546,74546,1,Standard rate
74547,74547,1,Standard rate
74548,74548,1,Standard rate
74549,74549,1,Standard rate
74550,74550,1,Standard rate
74551,74551,1,Standard rate
74552,74552,1,Standard rate
74553,74553,1,Standard rate
74554,74554,1,Standard rate
74555,74555,1,Standard rate
74556,74556,1,Standard rate
74557,74557,1,Standard rate
74558,74558,1,Standard rate
74559,74559,2,JFK
74560,74560,1,Standard rate
74561,74561,1,Standard rate
74562,74562,1,Standard rate
74563,74563,1,Standard rate
74564,74564,1,Standard rate
74565,74565,1,Standard rate
74566,74566,1,Standard rate
74567,74567,1,Standard rate
74568,74568,1,Standard rate
74569,74569,1,Standard rate
74570,74570,1,Standard rate
74571,74571,1,Standard rate
74572,74572,1,Standard rate
74573,74573,1,Standard rate
74574,74574,1,Standard rate
74575,74575,2,JFK
74576,74576,1,Standard rate
74577,74577,1,Standard rate
74578,74578,1,Standard rate
74579,74579,1,Standard rate
74580,74580,2,JFK
74581,74581,1,Standard rate
74582,74582,1,Standard rate
74583,74583,1,Standard rate
74584,74584,1,Standard rate
74585,74585,1,Standard rate
74586,74586,1,Standard rate
74587,74587,1,Standard rate
74588,74588,1,Standard rate
74589,74589,1,Standard rate
74590,74590,1,Standard rate
74591,74591,1,Standard rate
74592,74592,1,Standard rate
74593,74593,1,Standard rate
74594,74594,1,Standard rate
74595,74595,1,Standard rate
74596,74596,1,Standard rate
74597,74597,1,Standard rate
74598,74598,1,Standard rate
74599,74599,1,Standard rate
74600,74600,1,Standard rate
74601,74601,1,Standard rate
74602,74602,1,Standard rate
74603,74603,1,Standard rate
74604,74604,1,Standard rate
74605,74605,1,Standard rate
74606,74606,1,Standard rate
74607,74607,1,Standard rate
74608,74608,1,Standard rate
74609,74609,5,Negotiated fare
74610,74610,1,Standard rate
74611,74611,1,Standard rate
74612,74612,1,Standard rate
74613,74613,1,Standard rate
74614,74614,1,Standard rate
74615,74615,1,Standard rate
74616,74616,1,Standard rate
74617,74617,2,JFK
74618,74618,1,Standard rate
74619,74619,1,Standard rate
74620,74620,1,Standard rate
74621,74621,1,Standard rate
74622,74622,1,Standard rate
74623,74623,1,Standard rate
74624,74624,1,Standard rate
74625,74625,1,Standard rate
74626,74626,1,Standard rate
74627,74627,1,Standard rate
74628,74628,1,Standard rate
74629,74629,1,Standard rate
74630,74630,1,Standard rate
74631,74631,1,Standard rate
74632,74632,1,Standard rate
74633,74633,1,Standard rate
74634,74634,1,Standard rate
74635,74635,1,Standard rate
74636,74636,1,Standard rate
74637,74637,1,Standard rate
74638,74638,1,Standard rate
74639,74639,1,Standard rate
74640,74640,1,Standard rate
74641,74641,5,Negotiated fare
74642,74642,1,Standard rate
74643,74643,1,Standard rate
74644,74644,1,Standard rate
74645,74645,1,Standard rate
74646,74646,1,Standard rate
74647,74647,1,Standard rate
74648,74648,1,Standard rate
74649,74649,2,JFK
74650,74650,1,Standard rate
74651,74651,1,Standard rate
74652,74652,1,Standard rate
74653,74653,1,Standard rate
74654,74654,1,Standard rate
74655,74655,1,Standard rate
74656,74656,1,Standard rate
74657,74657,1,Standard rate
74658,74658,1,Standard rate
74659,74659,1,Standard rate
74660,74660,1,Standard rate
74661,74661,1,Standard rate
74662,74662,1,Standard rate
74663,74663,1,Standard rate
74664,74664,1,Standard rate
74665,74665,1,Standard rate
74666,74666,1,Standard rate
74667,74667,1,Standard rate
74668,74668,1,Standard rate
74669,74669,1,Standard rate
74670,74670,1,Standard rate
74671,74671,1,Standard rate
74672,74672,1,Standard rate
74673,74673,1,Standard rate
74674,74674,1,Standard rate
74675,74675,1,Standard rate
74676,74676,1,Standard rate
74677,74677,1,Standard rate
74678,74678,1,Standard rate
74679,74679,1,Standard rate
74680,74680,1,Standard rate
74681,74681,1,Standard rate
74682,74682,1,Standard rate
74683,74683,1,Standard rate
74684,74684,1,Standard rate
74685,74685,2,JFK
74686,74686,1,Standard rate
74687,74687,1,Standard rate
74688,74688,1,Standard rate
74689,74689,1,Standard rate
74690,74690,1,Standard rate
74691,74691,1,Standard rate
74692,74692,1,Standard rate
74693,74693,5,Negotiated fare
74694,74694,1,Standard rate
74695,74695,1,Standard rate
74696,74696,1,Standard rate
74697,74697,1,Standard rate
74698,74698,1,Standard rate
74699,74699,1,Standard rate
74700,74700,1,Standard rate
74701,74701,1,Standard rate
74702,74702,1,Standard rate
74703,74703,1,Standard rate
74704,74704,1,Standard rate
74705,74705,1,Standard rate
74706,74706,1,Standard rate
74707,74707,1,Standard rate
74708,74708,1,Standard rate
74709,74709,1,Standard rate
74710,74710,1,Standard rate
74711,74711,1,Standard rate
74712,74712,1,Standard rate
74713,74713,1,Standard rate
74714,74714,1,Standard rate
74715,74715,2,JFK
74716,74716,1,Standard rate
74717,74717,2,JFK
74718,74718,1,Standard rate
74719,74719,1,Standard rate
74720,74720,1,Standard rate
74721,74721,1,Standard rate
74722,74722,1,Standard rate
74723,74723,1,Standard rate
74724,74724,1,Standard rate
74725,74725,1,Standard rate
74726,74726,1,Standard rate
74727,74727,1,Standard rate
74728,74728,1,Standard rate
74729,74729,1,Standard rate
74730,74730,1,Standard rate
74731,74731,1,Standard rate
74732,74732,1,Standard rate
74733,74733,1,Standard rate
74734,74734,1,Standard rate
74735,74735,1,Standard rate
74736,74736,1,Standard rate
74737,74737,1,Standard rate
74738,74738,1,Standard rate
74739,74739,1,Standard rate
74740,74740,1,Standard rate
74741,74741,1,Standard rate
74742,74742,1,Standard rate
74743,74743,1,Standard rate
74744,74744,1,Standard rate
74745,74745,1,Standard rate
74746,74746,1,Standard rate
74747,74747,1,Standard rate
74748,74748,1,Standard rate
74749,74749,1,Standard rate
74750,74750,1,Standard rate
74751,74751,1,Standard rate
74752,74752,1,Standard rate
74753,74753,1,Standard rate
74754,74754,1,Standard rate
74755,74755,1,Standard rate
74756,74756,1,Standard rate
74757,74757,1,Standard rate
74758,74758,1,Standard rate
74759,74759,1,Standard rate
74760,74760,1,Standard rate
74761,74761,1,Standard rate
74762,74762,1,Standard rate
74763,74763,1,Standard rate
74764,74764,1,Standard rate
74765,74765,1,Standard rate
74766,74766,2,JFK
74767,74767,1,Standard rate
74768,74768,1,Standard rate
74769,74769,1,Standard rate
74770,74770,1,Standard rate
74771,74771,1,Standard rate
74772,74772,1,Standard rate
74773,74773,1,Standard rate
74774,74774,1,Standard rate
74775,74775,1,Standard rate
74776,74776,1,Standard rate
74777,74777,1,Standard rate
74778,74778,1,Standard rate
74779,74779,1,Standard rate
74780,74780,1,Standard rate
74781,74781,1,Standard rate
74782,74782,1,Standard rate
74783,74783,1,Standard rate
74784,74784,1,Standard rate
74785,74785,1,Standard rate
74786,74786,1,Standard rate
74787,74787,1,Standard rate
74788,74788,1,Standard rate
74789,74789,2,JFK
74790,74790,1,Standard rate
74791,74791,1,Standard rate
74792,74792,4,Nassau or Westchester
74793,74793,1,Standard rate
74794,74794,1,Standard rate
74795,74795,1,Standard rate
74796,74796,1,Standard rate
74797,74797,1,Standard rate
74798,74798,1,Standard rate
74799,74799,1,Standard rate
74800,74800,1,Standard rate
74801,74801,1,Standard rate
74802,74802,1,Standard rate
74803,74803,1,Standard rate
74804,74804,1,Standard rate
74805,74805,1,Standard rate
74806,74806,1,Standard rate
74807,74807,1,Standard rate
74808,74808,1,Standard rate
74809,74809,1,Standard rate
74810,74810,1,Standard rate
74811,74811,1,Standard rate
74812,74812,1,Standard rate
74813,74813,1,Standard rate
74814,74814,5,Negotiated fare
74815,74815,1,Standard rate
74816,74816,1,Standard rate
74817,74817,1,Standard rate
74818,74818,1,Standard rate
74819,74819,1,Standard rate
74820,74820,1,Standard rate
74821,74821,1,Standard rate
74822,74822,1,Standard rate
74823,74823,1,Standard rate
74824,74824,1,Standard rate
74825,74825,1,Standard rate
74826,74826,1,Standard rate
74827,74827,1,Standard rate
74828,74828,1,Standard rate
74829,74829,1,Standard rate
74830,74830,1,Standard rate
74831,74831,1,Standard rate
74832,74832,1,Standard rate
74833,74833,1,Standard rate
74834,74834,1,Standard rate
74835,74835,1,Standard rate
74836,74836,1,Standard rate
74837,74837,1,Standard rate
74838,74838,1,Standard rate
74839,74839,1,Standard rate
74840,74840,1,Standard rate
74841,74841,1,Standard rate
74842,74842,1,Standard rate
74843,74843,1,Standard rate
74844,74844,1,Standard rate
74845,74845,1,Standard rate
74846,74846,1,Standard rate
74847,74847,1,Standard rate
74848,74848,1,Standard rate
74849,74849,1,Standard rate
74850,74850,1,Standard rate
74851,74851,1,Standard rate
74852,74852,2,JFK
74853,74853,1,Standard rate
74854,74854,1,Standard rate
74855,74855,1,Standard rate
74856,74856,1,Standard rate
74857,74857,1,Standard rate
74858,74858,1,Standard rate
74859,74859,1,Standard rate
74860,74860,1,Standard rate
74861,74861,1,Standard rate
74862,74862,1,Standard rate
74863,74863,1,Standard rate
74864,74864,1,Standard rate
74865,74865,1,Standard rate
74866,74866,1,Standard rate
74867,74867,1,Standard rate
74868,74868,1,Standard rate
74869,74869,1,Standard rate
74870,74870,1,Standard rate
74871,74871,1,Standard rate
74872,74872,1,Standard rate
74873,74873,1,Standard rate
74874,74874,1,Standard rate
74875,74875,1,Standard rate
74876,74876,1,Standard rate
74877,74877,2,JFK
74878,74878,2,JFK
74879,74879,1,Standard rate
74880,74880,1,Standard rate
74881,74881,1,Standard rate
74882,74882,1,Standard rate
74883,74883,1,Standard rate
74884,74884,1,Standard rate
74885,74885,1,Standard rate
74886,74886,1,Standard rate
74887,74887,1,Standard rate
74888,74888,1,Standard rate
74889,74889,1,Standard rate
74890,74890,1,Standard rate
74891,74891,1,Standard rate
74892,74892,1,Standard rate
74893,74893,1,Standard rate
74894,74894,1,Standard rate
74895,74895,1,Standard rate
74896,74896,1,Standard rate
74897,74897,1,Standard rate
74898,74898,1,Standard rate
74899,74899,1,Standard rate
74900,74900,1,Standard rate
74901,74901,1,Standard rate
74902,74902,1,Standard rate
74903,74903,1,Standard rate
74904,74904,1,Standard rate
74905,74905,1,Standard rate
74906,74906,1,Standard rate
74907,74907,1,Standard rate
74908,74908,1,Standard rate
74909,74909,1,Standard rate
74910,74910,1,Standard rate
74911,74911,1,Standard rate
74912,74912,1,Standard rate
74913,74913,1,Standard rate
74914,74914,1,Standard rate
74915,74915,2,JFK
74916,74916,1,Standard rate
74917,74917,1,Standard rate
74918,74918,1,Standard rate
74919,74919,1,Standard rate
74920,74920,1,Standard rate
74921,74921,1,Standard rate
74922,74922,1,Standard rate
74923,74923,1,Standard rate
74924,74924,1,Standard rate
74925,74925,1,Standard rate
74926,74926,1,Standard rate
74927,74927,1,Standard rate
74928,74928,1,Standard rate
74929,74929,1,Standard rate
74930,74930,1,Standard rate
74931,74931,1,Standard rate
74932,74932,1,Standard rate
74933,74933,1,Standard rate
74934,74934,1,Standard rate
74935,74935,1,Standard rate
74936,74936,1,Standard rate
74937,74937,1,Standard rate
74938,74938,1,Standard rate
74939,74939,1,Standard rate
74940,74940,1,Standard rate
74941,74941,1,Standard rate
74942,74942,1,Standard rate
74943,74943,2,JFK
74944,74944,1,Standard rate
74945,74945,1,Standard rate
74946,74946,1,Standard rate
74947,74947,1,Standard rate
74948,74948,1,Standard rate
74949,74949,1,Standard rate
74950,74950,1,Standard rate
74951,74951,1,Standard rate
74952,74952,1,Standard rate
74953,74953,1,Standard rate
74954,74954,1,Standard rate
74955,74955,1,Standard rate
74956,74956,1,Standard rate
74957,74957,1,Standard rate
74958,74958,1,Standard rate
74959,74959,1,Standard rate
74960,74960,1,Standard rate
74961,74961,1,Standard rate
74962,74962,1,Standard rate
74963,74963,1,Standard rate
74964,74964,1,Standard rate
74965,74965,1,Standard rate
74966,74966,1,Standard rate
74967,74967,1,Standard rate
74968,74968,1,Standard rate
74969,74969,2,JFK
74970,74970,1,Standard rate
74971,74971,1,Standard rate
74972,74972,1,Standard rate
74973,74973,1,Standard rate
74974,74974,1,Standard rate
74975,74975,1,Standard rate
74976,74976,1,Standard rate
74977,74977,1,Standard rate
74978,74978,1,Standard rate
74979,74979,1,Standard rate
74980,74980,1,Standard rate
74981,74981,1,Standard rate
74982,74982,1,Standard rate
74983,74983,1,Standard rate
74984,74984,1,Standard rate
74985,74985,1,Standard rate
74986,74986,1,Standard rate
74987,74987,1,Standard rate
74988,74988,1,Standard rate
74989,74989,1,Standard rate
74990,74990,1,Standard rate
74991,74991,1,Standard rate
74992,74992,1,Standard rate
74993,74993,1,Standard rate
74994,74994,1,Standard rate
74995,74995,1,Standard rate
74996,74996,1,Standard rate
74997,74997,2,JFK
74998,74998,1,Standard rate
74999,74999,1,Standard rate
75000,75000,1,Standard rate
75001,75001,1,Standard rate
75002,75002,1,Standard rate
75003,75003,1,Standard rate
75004,75004,1,Standard rate
75005,75005,1,Standard rate
75006,75006,1,Standard rate
75007,75007,1,Standard rate
75008,75008,1,Standard rate
75009,75009,1,Standard rate
75010,75010,1,Standard rate
75011,75011,1,Standard rate
75012,75012,1,Standard rate
75013,75013,1,Standard rate
75014,75014,1,Standard rate
75015,75015,1,Standard rate
75016,75016,1,Standard rate
75017,75017,1,Standard rate
75018,75018,1,Standard rate
75019,75019,1,Standard rate
75020,75020,1,Standard rate
75021,75021,1,Standard rate
75022,75022,1,Standard rate
75023,75023,1,Standard rate
75024,75024,1,Standard rate
75025,75025,1,Standard rate
75026,75026,1,Standard rate
75027,75027,1,Standard rate
75028,75028,1,Standard rate
75029,75029,1,Standard rate
75030,75030,1,Standard rate
75031,75031,1,Standard rate
75032,75032,1,Standard rate
75033,75033,1,Standard rate
75034,75034,1,Standard rate
75035,75035,1,Standard rate
75036,75036,1,Standard rate
75037,75037,1,Standard rate
75038,75038,1,Standard rate
75039,75039,1,Standard rate
75040,75040,1,Standard rate
75041,75041,1,Standard rate
75042,75042,1,Standard rate
75043,75043,1,Standard rate
75044,75044,1,Standard rate
75045,75045,1,Standard rate
75046,75046,1,Standard rate
75047,75047,2,JFK
75048,75048,1,Standard rate
75049,75049,1,Standard rate
75050,75050,1,Standard rate
75051,75051,1,Standard rate
75052,75052,1,Standard rate
75053,75053,1,Standard rate
75054,75054,1,Standard rate
75055,75055,1,Standard rate
75056,75056,1,Standard rate
75057,75057,1,Standard rate
75058,75058,1,Standard rate
75059,75059,1,Standard rate
75060,75060,1,Standard rate
75061,75061,1,Standard rate
75062,75062,1,Standard rate
75063,75063,1,Standard rate
75064,75064,1,Standard rate
75065,75065,1,Standard rate
75066,75066,1,Standard rate
75067,75067,1,Standard rate
75068,75068,1,Standard rate
75069,75069,1,Standard rate
75070,75070,1,Standard rate
75071,75071,1,Standard rate
75072,75072,1,Standard rate
75073,75073,1,Standard rate
75074,75074,1,Standard rate
75075,75075,2,JFK
75076,75076,1,Standard rate
75077,75077,1,Standard rate
75078,75078,1,Standard rate
75079,75079,1,Standard rate
75080,75080,1,Standard rate
75081,75081,1,Standard rate
75082,75082,1,Standard rate
75083,75083,2,JFK
75084,75084,1,Standard rate
75085,75085,1,Standard rate
75086,75086,1,Standard rate
75087,75087,1,Standard rate
75088,75088,1,Standard rate
75089,75089,2,JFK
75090,75090,1,Standard rate
75091,75091,1,Standard rate
75092,75092,1,Standard rate
75093,75093,1,Standard rate
75094,75094,1,Standard rate
75095,75095,1,Standard rate
75096,75096,1,Standard rate
75097,75097,1,Standard rate
75098,75098,1,Standard rate
75099,75099,1,Standard rate
75100,75100,2,JFK
75101,75101,1,Standard rate
75102,75102,1,Standard rate
75103,75103,1,Standard rate
75104,75104,1,Standard rate
75105,75105,1,Standard rate
75106,75106,1,Standard rate
75107,75107,1,Standard rate
75108,75108,1,Standard rate
75109,75109,1,Standard rate
75110,75110,1,Standard rate
75111,75111,1,Standard rate
75112,75112,1,Standard rate
75113,75113,5,Negotiated fare
75114,75114,1,Standard rate
75115,75115,1,Standard rate
75116,75116,1,Standard rate
75117,75117,1,Standard rate
75118,75118,1,Standard rate
75119,75119,1,Standard rate
75120,75120,1,Standard rate
75121,75121,1,Standard rate
75122,75122,1,Standard rate
75123,75123,1,Standard rate
75124,75124,1,Standard rate
75125,75125,1,Standard rate
75126,75126,1,Standard rate
75127,75127,1,Standard rate
75128,75128,1,Standard rate
75129,75129,1,Standard rate
75130,75130,1,Standard rate
75131,75131,1,Standard rate
75132,75132,1,Standard rate
75133,75133,1,Standard rate
75134,75134,1,Standard rate
75135,75135,1,Standard rate
75136,75136,1,Standard rate
75137,75137,1,Standard rate
75138,75138,1,Standard rate
75139,75139,1,Standard rate
75140,75140,1,Standard rate
75141,75141,1,Standard rate
75142,75142,1,Standard rate
75143,75143,1,Standard rate
75144,75144,1,Standard rate
75145,75145,1,Standard rate
75146,75146,1,Standard rate
75147,75147,1,Standard rate
75148,75148,1,Standard rate
75149,75149,1,Standard rate
75150,75150,1,Standard rate
75151,75151,1,Standard rate
75152,75152,1,Standard rate
75153,75153,1,Standard rate
75154,75154,1,Standard rate
75155,75155,1,Standard rate
75156,75156,1,Standard rate
75157,75157,1,Standard rate
75158,75158,1,Standard rate
75159,75159,1,Standard rate
75160,75160,1,Standard rate
75161,75161,1,Standard rate
75162,75162,1,Standard rate
75163,75163,1,Standard rate
75164,75164,1,Standard rate
75165,75165,1,Standard rate
75166,75166,1,Standard rate
75167,75167,1,Standard rate
75168,75168,1,Standard rate
75169,75169,1,Standard rate
75170,75170,1,Standard rate
75171,75171,1,Standard rate
75172,75172,1,Standard rate
75173,75173,1,Standard rate
75174,75174,1,Standard rate
75175,75175,1,Standard rate
75176,75176,1,Standard rate
75177,75177,1,Standard rate
75178,75178,1,Standard rate
75179,75179,1,Standard rate
75180,75180,1,Standard rate
75181,75181,1,Standard rate
75182,75182,1,Standard rate
75183,75183,1,Standard rate
75184,75184,1,Standard rate
75185,75185,1,Standard rate
75186,75186,1,Standard rate
75187,75187,1,Standard rate
75188,75188,1,Standard rate
75189,75189,1,Standard rate
75190,75190,1,Standard rate
75191,75191,1,Standard rate
75192,75192,1,Standard rate
75193,75193,1,Standard rate
75194,75194,1,Standard rate
75195,75195,2,JFK
75196,75196,1,Standard rate
75197,75197,1,Standard rate
75198,75198,1,Standard rate
75199,75199,1,Standard rate
75200,75200,1,Standard rate
75201,75201,1,Standard rate
75202,75202,1,Standard rate
75203,75203,1,Standard rate
75204,75204,1,Standard rate
75205,75205,1,Standard rate
75206,75206,1,Standard rate
75207,75207,1,Standard rate
75208,75208,1,Standard rate
75209,75209,2,JFK
75210,75210,1,Standard rate
75211,75211,1,Standard rate
75212,75212,1,Standard rate
75213,75213,1,Standard rate
75214,75214,1,Standard rate
75215,75215,1,Standard rate
75216,75216,1,Standard rate
75217,75217,1,Standard rate
75218,75218,1,Standard rate
75219,75219,1,Standard rate
75220,75220,1,Standard rate
75221,75221,1,Standard rate
75222,75222,1,Standard rate
75223,75223,1,Standard rate
75224,75224,1,Standard rate
75225,75225,1,Standard rate
75226,75226,1,Standard rate
75227,75227,1,Standard rate
75228,75228,2,JFK
75229,75229,1,Standard rate
75230,75230,1,Standard rate
75231,75231,1,Standard rate
75232,75232,1,Standard rate
75233,75233,1,Standard rate
75234,75234,1,Standard rate
75235,75235,1,Standard rate
75236,75236,1,Standard rate
75237,75237,1,Standard rate
75238,75238,1,Standard rate
75239,75239,1,Standard rate
75240,75240,1,Standard rate
75241,75241,2,JFK
75242,75242,1,Standard rate
75243,75243,1,Standard rate
75244,75244,1,Standard rate
75245,75245,1,Standard rate
75246,75246,1,Standard rate
75247,75247,1,Standard rate
75248,75248,1,Standard rate
75249,75249,1,Standard rate
75250,75250,1,Standard rate
75251,75251,1,Standard rate
75252,75252,1,Standard rate
75253,75253,1,Standard rate
75254,75254,1,Standard rate
75255,75255,1,Standard rate
75256,75256,1,Standard rate
75257,75257,1,Standard rate
75258,75258,1,Standard rate
75259,75259,1,Standard rate
75260,75260,1,Standard rate
75261,75261,1,Standard rate
75262,75262,1,Standard rate
75263,75263,1,Standard rate
75264,75264,1,Standard rate
75265,75265,1,Standard rate
75266,75266,1,Standard rate
75267,75267,1,Standard rate
75268,75268,1,Standard rate
75269,75269,1,Standard rate
75270,75270,1,Standard rate
75271,75271,1,Standard rate
75272,75272,1,Standard rate
75273,75273,1,Standard rate
75274,75274,2,JFK
75275,75275,1,Standard rate
75276,75276,1,Standard rate
75277,75277,1,Standard rate
75278,75278,1,Standard rate
75279,75279,1,Standard rate
75280,75280,1,Standard rate
75281,75281,1,Standard rate
75282,75282,1,Standard rate
75283,75283,1,Standard rate
75284,75284,1,Standard rate
75285,75285,1,Standard rate
75286,75286,1,Standard rate
75287,75287,1,Standard rate
75288,75288,1,Standard rate
75289,75289,1,Standard rate
75290,75290,1,Standard rate
75291,75291,1,Standard rate
75292,75292,1,Standard rate
75293,75293,1,Standard rate
75294,75294,1,Standard rate
75295,75295,1,Standard rate
75296,75296,1,Standard rate
75297,75297,1,Standard rate
75298,75298,1,Standard rate
75299,75299,1,Standard rate
75300,75300,1,Standard rate
75301,75301,1,Standard rate
75302,75302,1,Standard rate
75303,75303,1,Standard rate
75304,75304,1,Standard rate
75305,75305,1,Standard rate
75306,75306,1,Standard rate
75307,75307,2,JFK
75308,75308,1,Standard rate
75309,75309,1,Standard rate
75310,75310,1,Standard rate
75311,75311,2,JFK
75312,75312,1,Standard rate
75313,75313,1,Standard rate
75314,75314,1,Standard rate
75315,75315,1,Standard rate
75316,75316,1,Standard rate
75317,75317,1,Standard rate
75318,75318,1,Standard rate
75319,75319,1,Standard rate
75320,75320,1,Standard rate
75321,75321,1,Standard rate
75322,75322,1,Standard rate
75323,75323,1,Standard rate
75324,75324,1,Standard rate
75325,75325,1,Standard rate
75326,75326,1,Standard rate
75327,75327,1,Standard rate
75328,75328,1,Standard rate
75329,75329,1,Standard rate
75330,75330,1,Standard rate
75331,75331,1,Standard rate
75332,75332,1,Standard rate
75333,75333,1,Standard rate
75334,75334,1,Standard rate
75335,75335,1,Standard rate
75336,75336,1,Standard rate
75337,75337,1,Standard rate
75338,75338,1,Standard rate
75339,75339,1,Standard rate
75340,75340,1,Standard rate
75341,75341,1,Standard rate
75342,75342,1,Standard rate
75343,75343,1,Standard rate
75344,75344,1,Standard rate
75345,75345,1,Standard rate
75346,75346,1,Standard rate
75347,75347,1,Standard rate
75348,75348,1,Standard rate
75349,75349,1,Standard rate
75350,75350,1,Standard rate
75351,75351,1,Standard rate
75352,75352,1,Standard rate
75353,75353,1,Standard rate
75354,75354,1,Standard rate
75355,75355,1,Standard rate
75356,75356,1,Standard rate
75357,75357,1,Standard rate
75358,75358,1,Standard rate
75359,75359,1,Standard rate
75360,75360,1,Standard rate
75361,75361,1,Standard rate
75362,75362,4,Nassau or Westchester
75363,75363,1,Standard rate
75364,75364,1,Standard rate
75365,75365,1,Standard rate
75366,75366,1,Standard rate
75367,75367,1,Standard rate
75368,75368,5,Negotiated fare
75369,75369,1,Standard rate
75370,75370,1,Standard rate
75371,75371,1,Standard rate
75372,75372,1,Standard rate
75373,75373,1,Standard rate
75374,75374,1,Standard rate
75375,75375,1,Standard rate
75376,75376,1,Standard rate
75377,75377,1,Standard rate
75378,75378,2,JFK
75379,75379,1,Standard rate
75380,75380,1,Standard rate
75381,75381,1,Standard rate
75382,75382,1,Standard rate
75383,75383,1,Standard rate
75384,75384,1,Standard rate
75385,75385,1,Standard rate
75386,75386,1,Standard rate
75387,75387,1,Standard rate
75388,75388,1,Standard rate
75389,75389,1,Standard rate
75390,75390,1,Standard rate
75391,75391,1,Standard rate
75392,75392,1,Standard rate
75393,75393,1,Standard rate
75394,75394,1,Standard rate
75395,75395,1,Standard rate
75396,75396,1,Standard rate
75397,75397,1,Standard rate
75398,75398,5,Negotiated fare
75399,75399,1,Standard rate
75400,75400,1,Standard rate
75401,75401,1,Standard rate
75402,75402,1,Standard rate
75403,75403,1,Standard rate
75404,75404,1,Standard rate
75405,75405,2,JFK
75406,75406,1,Standard rate
75407,75407,1,Standard rate
75408,75408,1,Standard rate
75409,75409,1,Standard rate
75410,75410,1,Standard rate
75411,75411,1,Standard rate
75412,75412,1,Standard rate
75413,75413,1,Standard rate
75414,75414,1,Standard rate
75415,75415,1,Standard rate
75416,75416,1,Standard rate
75417,75417,1,Standard rate
75418,75418,1,Standard rate
75419,75419,1,Standard rate
75420,75420,1,Standard rate
75421,75421,1,Standard rate
75422,75422,1,Standard rate
75423,75423,1,Standard rate
75424,75424,1,Standard rate
75425,75425,1,Standard rate
75426,75426,1,Standard rate
